id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
52935936,Sojourn on 17th | Pets Welcome,39930655,Sojourn,,"Dupont Circle, Connecticut Avenue/K Street",38.91387,-77.03763,Entire home/apt,114,31,4,2022-12-29,0.14,170,267,0,Exempt
52939714,✻ Mod-Vintage Studio Space in Historic DC Building ✻ Only Steps to The White House,289259344,Douglas,,"Dupont Circle, Connecticut Avenue/K Street",38.90451,-77.03789,Entire home/apt,207,2,154,2024-03-10,5.38,20,216,55,Exempt
52953748,Hilltop Hangout in Washington DC | King Bed,2242913,Jovan,,"Capitol View, Marshall Heights, Benning Heights",38.88371553667787,-76.94197044403366,Entire home/apt,165,2,83,2024-03-03,5.07,6,80,59,Hosted License: 5007242201002392<br />Unhosted License: 5007262201002393
52987235,"Small Space, Giant Charm ϟ Steps to White House!",289259344,Douglas,,"Dupont Circle, Connecticut Avenue/K Street",38.90305,-77.0379,Entire home/apt,207,2,149,2024-03-17,5.10,20,232,58,Exempt
52991846,Eastern Market & METRO Accessible / Modern Charm /,429001229,Paul,,"Capitol Hill, Lincoln Park",38.8844,-76.99085,Entire home/apt,151,2,119,2024-03-17,4.27,5,215,50,Exempt
52992636,Historic private one-bedroom English apartment,374496026,Eric & Tamara,,"Capitol Hill, Lincoln Park",38.88822,-76.99196,Entire home/apt,143,2,161,2024-03-21,5.59,1,29,65,Hosted License: 5007242201000280
53013286,Lovely 1-bedroom apartment w/ free street parking!,254439388,Lola,,"Congress Heights, Bellevue, Washington Highlands",38.83904,-76.99232,Entire home/apt,102,2,54,2024-03-11,1.88,1,349,24,Hosted License: 5007242201001857
53049766,Two bedroom apartment in Petworth,59981531,Bilo,,"Brightwood Park, Crestwood, Petworth",38.95185,-77.02494,Entire home/apt,125,31,6,2022-09-28,0.21,1,316,0,
53062687,A Lovely Sojourn on the Hill,39930655,Sojourn,,"Capitol Hill, Lincoln Park",38.88329,-77.00121,Entire home/apt,,31,1,2022-07-31,0.05,170,346,0,
53075198,Cute & cozy King bed stay in DC house,32129449,K,,"River Terrace, Benning, Greenway, Dupont Park",38.89098,-76.94863,Entire home/apt,174,2,57,2024-03-18,1.97,1,42,4,Hosted License: 5007242201001462
53109555,Spacious Capitol Hill 1BR w/ Private Entrance,429944122,Andriy,,"Union Station, Stanton Park, Kingman Park",38.89689,-76.99799,Entire home/apt,130,2,151,2024-03-17,5.26,1,39,61,Hosted License: 5007242201001156
53145397,Penthouse | Downtown | Capitol Views | Luxury,8139997,Jay,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91536,-77.02424,Entire home/apt,375,31,25,2023-07-10,0.88,21,69,7,Exempt
53150537,Sojourn on The Hill #218,39930655,Sojourn,,"Capitol Hill, Lincoln Park",38.88122761428653,-77.00200165183733,Entire home/apt,194,31,8,2023-07-03,0.28,170,337,2,Hosted License: 5007242201001029
53154050,Relax 3Blocks near H St Corridor with 2-BR 2-Bath,430297861,Del,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90104,-76.98339,Entire home/apt,129,2,109,2024-03-07,3.84,1,238,37,Hosted License: 5007242104700012
53154583,Charming Eastern Market Garden View Apartment,2928282,Alex,,"Capitol Hill, Lincoln Park",38.88582,-76.99569,Entire home/apt,135,2,86,2024-03-15,3.15,1,218,32,Hosted License: 5007242201000623
53172204,Fully Renovated Row House in Georgetown,2374185,Amapola,,"Georgetown, Burleith/Hillandale",38.91487,-77.07472,Entire home/apt,399,2,44,2024-03-03,1.61,3,224,17,Hosted License: 5007242201001645
53187754,Barracks Row & Eastern Market Oasis Transit-Friend,429001229,Paul,,"Capitol Hill, Lincoln Park",38.88305,-76.99291,Entire home/apt,180,2,134,2024-03-09,4.78,5,205,46,Exempt
53199892,Contemporary | Downtown | Views | Luxury,8139997,Jay,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91747,-77.02487,Entire home/apt,301,4,43,2023-10-11,1.54,21,14,17,Exempt
53200076,Contemporary | Downtown | Views | Luxury,8139997,Jay,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91532,-77.02437,Entire home/apt,119,7,53,2024-03-06,1.88,21,45,27,Exempt
53200208,Contemporary | Downtown | Views | Luxury,8139997,Jay,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91509,-77.02186,Entire home/apt,,5,34,2024-01-27,1.18,21,33,9,Exempt
53205585,New House 4BR/3.5BA with luxury touch,413272582,Mike,,"Sheridan, Barry Farm, Buena Vista",38.85459,-76.98818,Entire home/apt,420,31,0,,,2,339,0,
53227047,Spacious & Airy 1-BR near Eastern Mkt/Capitol,3811644,Mark,,"Capitol Hill, Lincoln Park",38.8869,-76.9927,Entire home/apt,236,2,83,2024-03-08,2.96,1,0,27,Hosted License: 5007242201000451
53268881,"Blueground | Shaw, gym & w/d, nr metro & bars",107434423,Blueground,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91674,-77.02462,Entire home/apt,122,32,1,2021-12-16,0.04,144,358,0,
53284566,"Blueground | Dupont, patio & w/d, nr nightlife",107434423,Blueground,,"Dupont Circle, Connecticut Avenue/K Street",38.9087504,-77.04703529999999,Entire home/apt,,32,0,,,144,0,0,
53284614,"Blueground | Mt Vernon, gym & pool, nr Chinatown",107434423,Blueground,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90394,-77.01724,Entire home/apt,125,32,0,,,144,237,0,
53316396,Newly renovated apt across from metro,15585800,Laura,,"Capitol Hill, Lincoln Park",38.888,-76.97791,Entire home/apt,111,4,31,2024-03-22,1.13,2,225,14,Hosted License: 5007242101000015<br />Unhosted License: 5007262101000016
53343785,"Spacious, Modern, Private Suite in Takoma Park",7040556,Gregory,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.96722,-77.00438,Entire home/apt,93,3,33,2024-02-04,1.20,1,79,19,
53377085,Newly renovated and decorated  2BR - Bloomingdale,1807142,Farbod,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91729,-77.01211,Entire home/apt,189,9,59,2024-03-20,2.20,2,310,31,Hosted License: 5007242201001735
53381350,Massive Owner's Bedroom in Beautiful Townhouse,5773347,Michael,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93346,-77.03116,Private room,70,31,1,2022-01-06,0.04,2,190,0,
53401258,Contemporary | Downtown | Views | Luxury,8139997,Jay,,"Howard University, Le Droit Park, Cardozo/Shaw",38.9146,-77.02144,Entire home/apt,201,31,30,2024-02-09,1.21,21,276,9,Exempt
53403251,Lovely 1 bedroom English basement,380178701,Ifeoma,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.921981154570425,-77.00270203026413,Entire home/apt,64,3,15,2024-03-23,1.13,1,6,11,Hosted License: 5007242201002506
53413141,Eastern Market Marvel-Walk to it all!,432475830,Daniel,,"Capitol Hill, Lincoln Park",38.88868,-76.99459,Entire home/apt,160,2,135,2024-03-02,4.86,2,43,54,Hosted License: 5007242201000120
53415476,Stylish modern 2BR/2BA - Free Garage Parking!,18761839,Nikki,,"Union Station, Stanton Park, Kingman Park",38.89854,-76.99749,Entire home/apt,233,2,210,2024-03-20,7.42,1,154,91,Hosted License: 5007242201001140
53432731,Stylish Condo w/ Patio in Historic U St Rowhouse,21418268,Jonathan,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91743,-77.03078,Entire home/apt,245,30,84,2024-03-02,2.97,1,343,26,Hosted License: 5007242201000555
53455610,Oasis DC - Cheerful Apt - Gorgeous Garden Patio,4617,Shawn & Richard,,"Brightwood Park, Crestwood, Petworth",38.95733,-77.0309,Entire home/apt,96,4,52,2024-03-16,1.84,2,156,30,Hosted License: 5007242201000217
53463244,Lideta,418489322,Asegedech,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91654,-76.99945,Private room,47,1,130,2024-03-17,4.89,9,338,57,Hosted License: 5007242201001722
53463589,Sunny 3 bedroom townhome with parking & backyard,206173,Eva,,"Brightwood Park, Crestwood, Petworth",38.94320886844988,-77.02118151597736,Entire home/apt,220,2,10,2024-03-08,0.37,1,17,8,Hosted License: 5007262201000077
53464259,Gefersa,418489322,Asegedech,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9164,-76.99979,Private room,44,1,122,2024-03-13,4.37,9,340,55,Hosted License: 5007242201001722
53471089,Merkato,418489322,Asegedech,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91673,-76.99942,Private room,44,1,119,2024-03-14,4.29,9,332,55,Hosted License: 5007242201001722
53471128,Addis,418489322,Asegedech,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91661,-77.00007,Private room,46,1,114,2024-03-19,4.10,9,333,47,Hosted License: 5007242201001722
53477382,"Modern, Spacious Unit in the Heart of D.C",433036056,Suresh,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90729,-77.01126,Entire home/apt,180,31,12,2022-12-15,0.44,1,295,0,
53509301,Perfectly located Capitol Hill Gem,41512199,Megan,,"Capitol Hill, Lincoln Park",38.88084272697656,-76.98903088911102,Entire home/apt,275,3,11,2024-03-16,0.90,1,40,10,Hosted License: 5007262201002500
53530491,Luxury | 2 bedrooms | Heart of Shaw,8139997,Jay,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91592,-77.01989,Entire home/apt,346,31,3,2023-07-12,0.20,21,119,2,Exempt
53570414,Sojourn at The Paden | Capitol Hill | Pets Welcome,39930655,Sojourn,,"Capitol Hill, Lincoln Park",38.8804,-76.99598,Entire home/apt,184,2,42,2024-02-17,1.53,170,347,25,Exempt
53580223,"Blueground | Foggy Bottom, gym nr metro & gwu",107434423,Blueground,,"Dupont Circle, Connecticut Avenue/K Street",38.90351,-77.04814,Entire home/apt,142,32,1,2022-10-10,0.06,144,244,0,
53593057,Cheerful 3-bedroom home w/parking. Close to metro,22861210,Nahome,,"River Terrace, Benning, Greenway, Dupont Park",38.89453,-76.95518,Entire home/apt,188,4,32,2024-03-11,1.27,1,7,13,Hosted License: 5007242201001491
53605333,Full Bedroom A in #808: Anacostia,294545484,June,,Historic Anacostia,38.86366,-76.98635,Private room,62,90,0,,,89,362,0,
53630906,One bedroom Spacious Apartment in Washington DC,15538259,Diego,,"Cathedral Heights, McLean Gardens, Glover Park",38.93064,-77.0777,Entire home/apt,,31,1,2022-01-01,0.04,1,173,0,
53636647,"Blueground | Mt Vernon, gym, pool, nr metro",107434423,Blueground,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.9034401,-77.01598609999996,Entire home/apt,125,32,1,2022-11-20,0.06,144,323,0,
53645359,Sonder Europa | Lower-Level Studio Apartment,219493221,Sonder (D.C.),,"Near Southeast, Navy Yard",38.87791,-76.99542,Entire home/apt,183,2,91,2024-02-22,3.30,35,289,23,Exempt
53645649,Sonder Europa | Superior Studio Apartment,219493221,Sonder (D.C.),,"Near Southeast, Navy Yard",38.87792,-76.99349,Entire home/apt,112,2,18,2024-03-05,0.71,35,273,11,Exempt
53645927,Sonder Europa | One-Bedroom Apartment,219493221,Sonder (D.C.),,"Near Southeast, Navy Yard",38.87593,-76.99545,Entire home/apt,243,2,208,2024-02-21,7.61,35,361,34,Hosted License: 0000511022000002<br />Unhosted License: 0000511022000002
53645937,Sonder Europa | Accessible One-Bedroom Apartment,219493221,Sonder (D.C.),,"Near Southeast, Navy Yard",38.87734,-76.99359,Entire home/apt,234,2,43,2024-02-03,1.60,35,317,22,Exempt
53646246,Sonder Europa | Two-Bedroom Townhouse,219493221,Sonder (D.C.),,"Near Southeast, Navy Yard",38.87766,-76.99381,Entire home/apt,371,2,17,2024-02-18,1.11,35,228,16,Exempt
53646363,Sonder Europa | Lower-Level One-Bedroom Apartment,219493221,Sonder (D.C.),,"Near Southeast, Navy Yard",38.87814,-76.99362,Entire home/apt,238,2,37,2024-01-29,1.36,35,334,19,Exempt
53646649,Sonder Europa | One-Bedroom Apartment w/ Balcony,219493221,Sonder (D.C.),,"Near Southeast, Navy Yard",38.87754,-76.99573,Entire home/apt,253,2,58,2024-03-08,2.16,35,351,33,Exempt
53647113,Sonder Europa | Two-Bedroom Apartment,219493221,Sonder (D.C.),,"Near Southeast, Navy Yard",38.8774,-76.99358,Entire home/apt,364,2,272,2024-03-09,9.87,35,362,45,Exempt
53647490,Elegant Red-Brick Townhouse,73560272,Codie,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91553,-77.02465,Private room,98,31,33,2022-08-11,1.30,1,364,0,
53648674,"❤ Newly renovated 1br/1ba apt, central location ❤",12778358,Elizabeth,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92403,-77.03922,Entire home/apt,160,3,60,2024-03-18,2.25,1,98,26,Hosted License: 5007242201000146
53654540,@HostelChic-Legends,437660791,Eddie-HostelChic,,"Brightwood Park, Crestwood, Petworth",38.94986,-77.01694,Private room,55,31,41,2023-05-20,1.47,18,365,9,Exempt
53657060,"Spacious, stylish Capitol Hill home (free parking)",25416348,Eli & Elena,,"Capitol Hill, Lincoln Park",38.88568,-76.98749,Entire home/apt,134,2,139,2024-03-15,5.32,1,228,54,Hosted License: 5007242201000777
53659699,Chevy Chase 3 BR Chic Comfortable Spacious Luxury,409137827,Jack,,"Hawthorne, Barnaby Woods, Chevy Chase",38.96846,-77.07306,Entire home/apt,320,3,61,2024-03-03,2.30,2,343,23,Hosted License: 5007242201001649
53665527,Large home in H Street Corridor-4 Bed/ 3 Full Bath,7703359,Dia,,"Union Station, Stanton Park, Kingman Park",38.8969,-76.98282,Entire home/apt,457,2,31,2024-03-22,1.13,1,108,19,Hosted License: 5007242201002585
53665983,Cheerful 2BR~10mins walk to Columbia Heights Metro,297174078,Kevin,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92902,-77.020744,Entire home/apt,120,3,14,2024-03-02,0.55,1,223,9,Hosted License: 5007242201001544
53699242,One-Room Getaway within Shared DC Urban Oasis,5300839,Lajuanda,,"Congress Heights, Bellevue, Washington Highlands",38.83125,-77.0099,Private room,44,5,1,2023-12-29,0.35,1,78,1,Hosted License: 5007242201002153<br />Unhosted License: 5007262201002154
53706076,"Convenient , modern, and private unit in Petworth",1191691,Derek,,"Brightwood Park, Crestwood, Petworth",38.93928,-77.0196,Entire home/apt,146,3,121,2024-03-20,4.48,1,62,51,Hosted License: 5007242201000381
53709148,Cozy Basement Guest Unit with Free Street Parking,153827050,Sade,,"Capitol View, Marshall Heights, Benning Heights",38.8778,-76.94108,Entire home/apt,63,1,185,2024-03-08,7.12,1,81,85,Hosted License: 5007242201000897
53709155,Cheerful 2 bedroom row home with private parking,35990837,NJay,,"Capitol View, Marshall Heights, Benning Heights",38.88851,-76.92204,Entire home/apt,5000,2,0,,,2,364,0,Hosted License: 5007242201000021<br />Unhosted License: 5007262201000022
53712530,"Blueground | Mt Vernon, pool & w/d, nr Chinatown",107434423,Blueground,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90412539999999,-77.0165367,Entire home/apt,125,32,0,,,144,197,0,
53739232,Luxury Boutique Condo In The Heart Of D.C,33836600,Demond,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.86482,-77.01136,Entire home/apt,375,31,29,2022-04-15,1.04,1,89,0,
53741239,"Best Location EVER! 2BR/2BA, Pet friendly",9315090,Ernesto,,"Dupont Circle, Connecticut Avenue/K Street",38.91791,-77.03998,Entire home/apt,,1,83,2024-02-26,3.01,1,299,43,Hosted License: 5007242201001890
53742666,Cozy family suite pets WLKM near Zoo UDC Hillwood,3746732,Simcha,,"North Cleveland Park, Forest Hills, Van Ness",38.94232,-77.05991,Entire home/apt,101,2,73,2024-01-12,2.72,2,124,24,Hosted License: 5007242201001440
53756145,"Relax-Release-Reset, 4 bd home, metro/bus access",277469021,Alana,,"Capitol View, Marshall Heights, Benning Heights",38.89311,-76.93753,Entire home/apt,521,2,51,2024-01-01,2.04,1,346,18,Exempt
53784315,Cozy Suite in the Heart of DC,9944650,Sami,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91108,-77.01214,Entire home/apt,109,1,102,2024-03-08,3.93,1,31,37,Hosted License: 5007242201000877
53795630,Cozy one bedroom apt w/ washer dryer,364444003,Dajah,,"Congress Heights, Bellevue, Washington Highlands",38.84848,-77.00134,Entire home/apt,59,30,34,2023-06-19,1.23,2,116,6,Hosted License: 5007262201001112
53811949,DC A lovely urban oasis condo,400356228,Ibn,,"Brookland, Brentwood, Langdon",38.91957,-76.98672,Entire home/apt,164,2,119,2024-01-16,4.34,1,33,46,Hosted License: 5007262201000737
53834887,Perfectly Located Capitol Hill English Basement,29480888,Mark,,"Capitol Hill, Lincoln Park",38.889,-76.97858,Entire home/apt,163,1,132,2024-03-21,5.10,1,34,47,Hosted License: 5007242100000005
53862600,Gorgeous 2BR/2BA in the heart of Washington,359223600,Mario,,"Shaw, Logan Circle",38.91279,-77.01947,Entire home/apt,240,2,125,2024-03-20,4.57,1,41,56,Hosted License: 5007242201000605<br />Unhosted License: 5007262201000606
53877691,"Blueground | H St, gym, nr Union Station",107434423,Blueground,,"Union Station, Stanton Park, Kingman Park",38.900449,-77.000936,Entire home/apt,117,32,2,2023-06-24,0.17,144,261,2,
53895342,Cozy Capitol Hill English Basement,91698747,John,,"Capitol Hill, Lincoln Park",38.88677,-76.97949,Entire home/apt,,3,90,2024-03-15,3.32,1,7,39,Hosted License: 5007242201000097
53913679,"Blueground | H St, gym, nr Union Station",107434423,Blueground,,"Union Station, Stanton Park, Kingman Park",38.900449,-77.000936,Entire home/apt,146,32,0,,,144,210,0,
53920338,Cozy Pvt Bottom Floor & Pvt Bathroom near dtwn,28885555,DeAnJilo,,"North Michigan Park, Michigan Park, University Heights",38.94208,-76.99764,Private room,53,31,0,,,1,269,0,
53926412,Eclectic 1-bedroom place with free street parking,19357594,Erik,,"Brookland, Brentwood, Langdon",38.92763,-76.98356,Entire home/apt,100,3,66,2024-03-21,2.65,1,250,28,Hosted License: 5007242201001565
53937890,Sonder Georgetown C&O | Studio Apt w/ Terrace,219493221,Sonder (D.C.),,"Georgetown, Burleith/Hillandale",38.90355,-77.05783,Entire home/apt,,2,12,2023-10-18,0.46,35,356,3,Exempt
53938276,Sonder Georgetown C&O | Studio Apartment,219493221,Sonder (D.C.),,"Georgetown, Burleith/Hillandale",38.90428,-77.05929,Entire home/apt,294,2,30,2023-12-19,1.12,35,351,7,Exempt
53939227,Sonder Georgetown C&O | Two-Bedroom Apartment,219493221,Sonder (D.C.),,"Georgetown, Burleith/Hillandale",38.90406,-77.05947,Entire home/apt,,2,164,2024-03-04,6.03,35,362,36,Exempt
53939232,Sonder Georgetown C&O | Spacious Studio Apartment,219493221,Sonder (D.C.),,"Georgetown, Burleith/Hillandale",38.90355,-77.05872,Entire home/apt,300,2,156,2024-03-04,5.86,35,359,70,Exempt
53939250,Sonder Georgetown C&O | Superior Studio Apartment,219493221,Sonder (D.C.),,"Georgetown, Burleith/Hillandale",38.90391,-77.05744,Entire home/apt,305,2,234,2024-03-02,8.60,35,351,58,Exempt
53939398,Sonder Georgetown C&O | Suite,219493221,Sonder (D.C.),,"Georgetown, Burleith/Hillandale",38.90377,-77.0593,Entire home/apt,,2,34,2023-08-21,1.27,35,363,9,Exempt
53939485,Sonder Georgetown C&O | 1BR Apt w/ Terrace,219493221,Sonder (D.C.),,"Georgetown, Burleith/Hillandale",38.90441,-77.0575,Entire home/apt,,2,41,2024-02-21,1.51,35,351,11,Exempt
53939672,Sonder Georgetown C&O | One-Bedroom Apartment,219493221,Sonder (D.C.),,"Georgetown, Burleith/Hillandale",38.90567,-77.0576,Entire home/apt,333,2,207,2024-03-09,7.69,35,363,70,Exempt
53941334,Vibrant 2BR Pad near the White House & Nat'l Mall,289259344,Douglas,,"Dupont Circle, Connecticut Avenue/K Street",38.90225,-77.03596,Entire home/apt,370,2,133,2024-03-16,4.93,20,233,54,Exempt
53950117,Elegant 2BR/1BA Home | Nestled in Serene SE Locale,30406530,Viviana,,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.85456,-76.96491,Entire home/apt,109,3,55,2024-01-01,2.07,2,69,22,Hosted License: 5007242201001518
53952328,Ideal for Nurses/ long stays! Beautifully designed,419986173,Coffee And Tea,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.9612,-76.99665,Private room,58,31,0,,,2,180,0,
53955682,"Beautiful 1 Bedroom Rental, Steps away from Metro",61643,Robert,,"Mayfair, Hillbrook, Mahaning Heights",38.89814,-76.94344,Entire home/apt,99,31,8,2023-12-24,0.30,5,245,3,
53957479,Washingtonian Designer Studio near The White House,289259344,Douglas,,"Dupont Circle, Connecticut Avenue/K Street",38.90451,-77.03642,Entire home/apt,215,2,162,2024-03-18,5.99,20,241,66,Exempt
53958255,Fancy Studio Steps from The Oval Office,289259344,Douglas,,"Dupont Circle, Connecticut Avenue/K Street",38.90364,-77.03586,Entire home/apt,237,2,165,2024-03-08,6.10,20,249,70,Exempt
53958894,The Lafayette Lounge Suite ✮ A Premier DC Studio Stay,289259344,Douglas,,"Dupont Circle, Connecticut Avenue/K Street",38.903381,-77.036858,Entire home/apt,215,2,164,2024-03-13,6.05,20,241,65,Exempt
53965435,Modern 1 bedroom basement unit near Metro,412997518,Yohanes,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95234,-77.00845,Entire home/apt,112,3,93,2024-03-07,3.43,2,26,38,Hosted License: 5007242201001877
53993838,"Modern & Sleek 2-bedroom place in Washington, DC!",71458027,W. Donald,,"Woodridge, Fort Lincoln, Gateway",38.92748,-76.96263,Entire home/apt,125,2,81,2024-02-25,2.99,1,286,30,Hosted License: 5007242201001089
54002623,Adolice Rest Place: lovely 1 bd Apt in Washington,437540964,Adolphus,,"North Michigan Park, Michigan Park, University Heights",38.941,-76.99671,Entire home/apt,65,31,11,2022-04-01,0.42,1,364,0,
54016628,Cozy 1BR BSMT suite near Anacostia Park- 8min walk,2519404,Harris,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87279,-76.97723,Private room,100,2,26,2023-10-29,1.01,1,350,9,Hosted License: 5007242201001328<br />Unhosted License: 5007262201001329
54023049,Family-friendly Home for travelers / Near subway,437763171,Michael,,"Capitol Hill, Lincoln Park",38.88836,-76.98153,Entire home/apt,211,2,73,2024-01-13,2.73,1,231,43,Hosted License: 5007262201001000
54028659,"Blueground | H St, gym, nr Union Station",107434423,Blueground,,"Union Station, Stanton Park, Kingman Park",38.900449,-77.000936,Entire home/apt,121,32,0,,,144,316,0,
54039531,"Modern, Luxury 3bd/2ba row home in Capitol Hill",378152763,Samantha,,"Capitol Hill, Lincoln Park",38.8799,-76.98906,Entire home/apt,300,3,84,2024-03-13,3.21,1,128,39,Hosted License: 5007242201001485
54054615,Sonder Georgetown C&O | 1BR Apt w/ Peloton,219493221,Sonder (D.C.),,"Georgetown, Burleith/Hillandale",38.90388,-77.0595,Entire home/apt,,2,11,2023-06-18,0.48,35,327,1,Exempt
54071424,Welcome to this beautiful and spacious room,438341341,Henok,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.89213,-76.91192,Private room,75,2,74,2024-02-19,2.85,4,167,30,Hosted License: 5007242201001091
54073582,Lovely room on 2nd Street 3 mins walk to Howard,315148,John,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91919,-77.01348,Private room,35,31,2,2023-07-29,0.10,34,365,1,
54076823,"Blueground | Dupont, patio & w/d, nr nightlife",107434423,Blueground,,"Dupont Circle, Connecticut Avenue/K Street",38.9087504,-77.04703529999999,Entire home/apt,201,32,0,,,144,348,0,
54084307,Lovely one bedroom apartment,226881246,Donna,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90495,-76.99111,Entire home/apt,65,31,21,2024-03-14,0.83,1,267,3,
54094540,Brand New English Basement Steps from US Capitol,35956277,Brent,,"Capitol Hill, Lincoln Park",38.885818,-77.004791,Entire home/apt,326,1,70,2023-11-15,2.65,1,288,31,Hosted License: 5007242201000712
54103533,"Capitol, Metro & Restaurants - Bdrm",141298284,David,,"Capitol Hill, Lincoln Park",38.88191,-76.99682,Private room,62,90,18,2023-12-17,0.68,4,50,1,
54112711,Modern & Bright 2 Bedroom DC Apt w/ Parking,395664930,Jordan,,"Capitol View, Marshall Heights, Benning Heights",38.88766,-76.93898,Entire home/apt,98,3,60,2024-03-16,2.47,3,251,44,Hosted License: 5007242201001523
54112730,"Lovely 2BR APT 1 mile to H ST Corridor, UnionMkt#1",227194376,May,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90775,-76.98261,Entire home/apt,79,31,7,2024-01-03,0.48,14,251,5,Unhosted License: 5001220002380000
54131011,Modern DC Rowhome | Perfect for Long-Term Stays,29638782,Morgan,,"Capitol View, Marshall Heights, Benning Heights",38.88041,-76.94278,Entire home/apt,195,31,1,2022-10-27,0.06,1,364,0,
54143763,Cute and cozy private room,308132049,Aden,,"River Terrace, Benning, Greenway, Dupont Park",38.8868,-76.95001,Private room,37,31,7,2023-10-17,0.29,2,259,3,
54146706,Residential home close Washington Nationals,434155323,Hanna,,"Douglas, Shipley Terrace",38.843,-76.98295,Entire home/apt,180,31,6,2022-06-05,0.24,1,365,0,
54158528,"Airy Townhouse in Heart of DC with Deck, Parking",1652097,Sally,,"Howard University, Le Droit Park, Cardozo/Shaw",38.916,-77.01788,Entire home/apt,234,2,52,2024-03-09,2.48,1,145,36,Exempt
54162983,Renovated Basement Apartment Two Bedroom Two Bath,439120968,LaJuan,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90179,-76.98112,Entire home/apt,109,2,108,2024-03-07,4.41,1,256,72,Hosted License: 5007242201002206
54182136,@HostelChic-Psychedlic,437660791,Eddie-HostelChic,,"Congress Heights, Bellevue, Washington Highlands",38.83902,-77.00416,Private room,47,1,72,2023-11-12,2.70,18,341,11,Exempt
54198412,1-Bed/1-Bath Available in New TownHome near Metro!,439435037,Jurgen,,"Mayfair, Hillbrook, Mahaning Heights",38.90089,-76.94985,Private room,99,31,0,,,1,363,0,
54215403,Bright and Private 1 BR Suite - Easy City Access,73420854,Katie,,"Takoma, Brightwood, Manor Park",38.97073,-77.02047,Entire home/apt,109,1,134,2024-03-14,5.06,1,0,73,Hosted License: 5007242100000007
54219623,"Entire Lux House, King SuiteArcade W/Spacial Offer",11664032,Taiwo,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.89332,-76.91493,Entire home/apt,380,2,44,2023-12-29,1.71,1,139,17,Hosted License: 5007242201001724
54230875,NoMa Modern Smrt Townhome near Capitol Hill/H St.,16436014,Lesly,,"Union Station, Stanton Park, Kingman Park",38.90144,-77.00088,Entire home/apt,162,2,112,2024-03-20,4.25,1,307,58,Hosted License: 5007242201001001<br />Unhosted License: 5007262201001002
54260157,Blue House by the Zoo- Mt. Pleasant-AdMo-CoHi,33431362,Chris,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92948913574219,-77.04310607910156,Entire home/apt,159,1,175,2024-03-19,8.02,1,0,111,Hosted License: 5007242201001259
54271024,"Blueground | Penn Quarter, gym, 2 blocks to metro",107434423,Blueground,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89597819999999,-77.023153,Entire home/apt,132,32,0,,,144,278,0,
54274637,King-Bed | Foggy Bottom Metro | Townhouse,440152831,Elliott,,"West End, Foggy Bottom, GWU",38.900258662739546,-77.05241953817765,Entire home/apt,349,2,116,2024-03-16,4.81,1,244,57,Hosted License: 5007242201001711<br />Unhosted License: 5007262201001712
